0,0.012661433,0.013138878,150,7.564560704
0.014230824,0.025322867,0.026277756,150.05,7.909916556
0.028461648,0.0379843,0.039416634,150.1,7.564560704
0.042692472,0.050645733,0.052555512,150.15,8.163688163
0.056923296,0.063307166,0.06569439,150.2,7.909916556
0.07115412,0.0759686,0.078833268,150.25,8.163688163
0.085384944,0.088630033,0.091972146,150.3,8.517054789
0.099615768,0.101291466,0.105111024,150.35,8.517054789
0.113846592,0.113952899,0.118249901,150.4,8.517054789
0.128077416,0.126614333,0.131388779,150.45,8.875039281
0.14230824,0.139275766,0.144527657,150.5,8.875039281
0.156539064,0.151937199,0.157666535,150.55,8.875039281
0.170769888,0.164598633,0.170805413,150.6,8.875039281
0.185000712,0.177260066,0.183944291,150.65,8.875039281
0.199231536,0.189921499,0.197083169,150.7,9.50519215
0.213462359,0.202582932,0.210222047,150.75,9.532296202
0.227693183,0.215244366,0.223360925,150.8,9.532296202
0.241924007,0.227905799,0.236499803,150.85,9.532296202
0.256154831,0.240567232,0.249638681,150.9,9.50519215
0.270385655,0.253228665,0.262777559,150.95,10.17507211
0.284616479,0.265890099,0.275916437,151,9.50519215
0.298847303,0.278551532,0.289055315,151.05,10.65287276
0.313078127,0.291212965,0.302194193,151.1,10.65287276
0.327308951,0.303874399,0.315333071,151.15,10.65287276
0.341539775,0.316535832,0.328471948,151.2,10.65287276
0.355770599,0.329197265,0.341610826,151.25,11.54158689
0.370001423,0.341858698,0.354749704,151.3,11.54158689
0.384232247,0.354520132,0.367888582,151.35,11.54158689
0.398463071,0.367181565,0.38102746,151.4,11.54158689
0.412693895,0.379842998,0.394166338,151.45,12.44196426
0.426924719,0.392504432,0.407305216,151.5,12.44196426
0.441155543,0.405165865,0.420444094,151.55,11.54158689
0.455386367,0.417827298,0.433582972,151.6,12.44196426
0.469617191,0.430488731,0.44672185,151.65,13.35444556
0.483848015,0.443150165,0.459860728,151.7,13.35444556
0.498078839,0.455811598,0.472999606,151.75,12.44196426
0.512309663,0.468473031,0.486138484,151.8,13.35444556
0.526540487,0.481134464,0.499277362,151.85,13.35444556
0.540771311,0.493795898,0.51241624,151.9,14.58954257
0.555002135,0.506457331,0.525555118,151.95,14.58954257
0.569232959,0.519118764,0.538693996,152,14.58954257
0.583463783,0.531780198,0.551832873,152.05,14.58954257
0.597694607,0.544441631,0.564971751,152.1,14.58954257
0.61192543,0.557103064,0.578110629,152.15,14.58954257
0.626156254,0.569764497,0.591249507,152.2,15.95303977
0.640387078,0.582425931,0.604388385,152.25,15.95303977
0.654617902,0.595087364,0.617527263,152.3,15.95303977
0.668848726,0.607748797,0.630666141,152.35,15.95303977
0.68307955,0.62041023,0.643805019,152.4,17.03019569
0.697310374,0.633071664,0.656943897,152.45,17.03019569
0.711541198,0.645733097,0.670082775,152.5,17.03019569
0.725772022,0.65839453,0.683221653,152.55,17.54576835
0.740002846,0.671055964,0.696360531,152.6,18.00656151
0.75423367,0.683717397,0.709499409,152.65,17.54576835
0.768464494,0.69637883,0.722638287,152.7,18.00656151
0.782695318,0.709040263,0.735777165,152.75,18.00656151
0.796926142,0.721701697,0.748916043,152.8,17.03019569
0.811156966,0.73436313,0.762054921,152.85,19.21066859
0.82538779,0.747024563,0.775193798,152.9,19.21066859
0.839618614,0.759685996,0.788332676,152.95,19.21066859
0.853849438,0.77234743,0.801471554,153,19.21066859
0.868080262,0.785008863,0.814610432,153.05,19.21066859
0.882311086,0.797670296,0.82774931,153.1,20.56900827
0.89654191,0.81033173,0.840888188,153.15,20.56900827
0.910772734,0.822993163,0.854027066,153.2,19.21066859
0.925003558,0.835654596,0.867165944,153.25,21.08128699
0.939234382,0.848316029,0.880304822,153.3,20.56900827
0.953465206,0.860977463,0.8934437,153.35,21.81025621
0.96769603,0.873638896,0.906582578,153.4,20.56900827
0.981926854,0.886300329,0.919721456,153.45,20.56900827
0.996157678,0.898961762,0.932860334,153.5,20.56900827
1.010388501,0.911623196,0.945999212,153.55,20.56900827
1.024619325,0.924284629,0.95913809,153.6,20.56900827
1.038850149,0.936946062,0.972276968,153.65,23.28776782
1.053080973,0.949607496,0.985415845,153.7,21.81025621
1.067311797,0.962268929,0.998554723,153.75,21.81025621
1.081542621,0.974930362,1.011693601,153.8,21.81025621
1.095773445,0.987591795,1.024832479,153.85,23.28776782
1.110004269,1.000253229,1.037971357,153.9,23.28776782
1.124235093,1.012914662,1.051110235,153.95,23.28776782
1.138465917,1.025576095,1.064249113,154,25.00676039
1.152696741,1.038237528,1.077387991,154.05,25.00676039
1.166927565,1.050898962,1.090526869,154.1,25.00676039
1.181158389,1.063560395,1.103665747,154.15,25.00676039
1.195389213,1.076221828,1.116804625,154.2,26.07227921
1.209620037,1.088883262,1.129943503,154.25,26.47050991
1.223850861,1.101544695,1.143082381,154.3,26.07227921
1.238081685,1.114206128,1.156221259,154.35,26.07227921
1.252312509,1.126867561,1.169360137,154.4,26.47050991
1.266543333,1.139528995,1.182499015,154.45,26.47050991
1.280774157,1.152190428,1.195637893,154.5,26.07227921
1.295004981,1.164851861,1.20877677,154.55,26.07227921
1.309235805,1.177513295,1.221915648,154.6,28.23852692
1.323466629,1.190174728,1.235054526,154.65,28.23852692
1.337697453,1.202836161,1.248193404,154.7,28.88127108
1.351928277,1.215497594,1.261332282,154.75,26.47050991
1.366159101,1.228159028,1.27447116,154.8,28.88127108
1.380389925,1.240820461,1.287610038,154.85,28.23852692
1.394620749,1.253481894,1.300748916,154.9,28.23852692
1.408851573,1.266143327,1.313887794,154.95,28.88127108
1.423082396,1.278804761,1.327026672,155,28.88127108
1.43731322,1.291466194,1.34016555,155.05,28.88127108
1.451544044,1.304127627,1.353304428,155.1,28.88127108
1.465774868,1.316789061,1.366443306,155.15,31.14437632
1.480005692,1.329450494,1.379582184,155.2,31.14437632
1.494236516,1.342111927,1.392721062,155.25,31.14437632
1.50846734,1.35477336,1.40585994,155.3,31.14437632
